doi,status_code,final_url,domain,resolved,redirect_count,redirect_chain,error
10.1016/j.biomaterials.2023.122243,200,https://linkinghub.elsevier.com/retrieve/pii/S014296122300251X,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biomaterials.2023.122243 -> https://linkinghub.elsevier.com/retrieve/pii/S014296122300251X,
10.1002/anie.202304977,403,https://onlinelibrary.wiley.com/doi/10.1002/anie.202304977,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/anie.202304977 -> https://onlinelibrary.wiley.com/doi/10.1002/anie.202304977,
10.1038/s41551-023-01082-6,200,https://www.nature.com/articles/s41551-023-01082-6,nature.com,True,1,https://doi.org/10.1038/s41551-023-01082-6 -> https://www.nature.com/articles/s41551-023-01082-6,
10.1016/j.biopha.2023.115065,200,https://linkinghub.elsevier.com/retrieve/pii/S0753332223008569,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biopha.2023.115065 -> https://linkinghub.elsevier.com/retrieve/pii/S0753332223008569,
10.1002/smtd.202201695,403,https://onlinelibrary.wiley.com/doi/10.1002/smtd.202201695,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/smtd.202201695 -> https://onlinelibrary.wiley.com/doi/10.1002/smtd.202201695,
10.1002/smll.202302917,403,https://onlinelibrary.wiley.com/doi/10.1002/smll.202302917,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/smll.202302917 -> https://onlinelibrary.wiley.com/doi/10.1002/smll.202302917,
10.1016/j.ijpharm.2023.123155,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517323005756,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2023.123155 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517323005756,
10.1021/acsnano.2c11904,403,https://pubs.acs.org/doi/10.1021/acsnano.2c11904,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.2c11904 -> https://pubs.acs.org/doi/10.1021/acsnano.2c11904,
10.3390/pharmaceutics15061572,200,https://www.mdpi.com/1999-4923/15/6/1572,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15061572 -> https://www.mdpi.com/1999-4923/15/6/1572,
10.1021/acs.molpharmaceut.3c00089,403,https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.3c00089,pubs.acs.org,True,1,https://doi.org/10.1021/acs.molpharmaceut.3c00089 -> https://pubs.acs.org/doi/10.1021/acs.molpharmaceut.3c00089,
10.1021/acs.bioconjchem.3c00268,403,https://pubs.acs.org/doi/10.1021/acs.bioconjchem.3c00268,pubs.acs.org,True,1,https://doi.org/10.1021/acs.bioconjchem.3c00268 -> https://pubs.acs.org/doi/10.1021/acs.bioconjchem.3c00268,
10.1016/j.omtn.2023.05.004,200,https://linkinghub.elsevier.com/retrieve/pii/S216225312300121X,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.omtn.2023.05.004 -> https://linkinghub.elsevier.com/retrieve/pii/S216225312300121X,
10.1002/adma.202303370,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202303370,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adma.202303370 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adma.202303370,
10.1002/advs.202301377,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202301377,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202301377 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202301377,
10.3390/molecules28104046,200,https://www.mdpi.com/1420-3049/28/10/4046,mdpi.com,True,1,https://doi.org/10.3390/molecules28104046 -> https://www.mdpi.com/1420-3049/28/10/4046,
10.1039/d4nr00278d,200,https://pubs.rsc.org/en/content/articlelanding/2024/nr/d4nr00278d,pubs.rsc.org,True,1,https://doi.org/10.1039/d4nr00278d -> https://pubs.rsc.org/en/content/articlelanding/2024/nr/d4nr00278d,
10.3390/ijms24098392,200,https://www.mdpi.com/1422-0067/24/9/8392,mdpi.com,True,1,https://doi.org/10.3390/ijms24098392 -> https://www.mdpi.com/1422-0067/24/9/8392,
10.1016/j.addr.2023.114861,200,https://linkinghub.elsevier.com/retrieve/pii/S0169409X2300176X,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.addr.2023.114861 -> https://linkinghub.elsevier.com/retrieve/pii/S0169409X2300176X,
10.1016/j.antiviral.2023.105618,200,https://linkinghub.elsevier.com/retrieve/pii/S0166354223000967,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.antiviral.2023.105618 -> https://linkinghub.elsevier.com/retrieve/pii/S0166354223000967,
10.1038/s41565-023-01404-4,200,https://www.nature.com/articles/s41565-023-01404-4,nature.com,True,1,https://doi.org/10.1038/s41565-023-01404-4 -> https://www.nature.com/articles/s41565-023-01404-4,
10.1016/j.ijpharm.2023.123012,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517323004325,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2023.123012 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517323004325,
10.1134/S1068162023020061,200,https://link.springer.com/article/10.1134/S1068162023020061,link.springer.com,True,1,https://doi.org/10.1134/S1068162023020061 -> https://link.springer.com/article/10.1134/S1068162023020061,
10.3390/pharmaceutics15041223,200,https://www.mdpi.com/1999-4923/15/4/1223,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15041223 -> https://www.mdpi.com/1999-4923/15/4/1223,
10.3390/pharmaceutics15041173,200,https://www.mdpi.com/1999-4923/15/4/1173,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15041173 -> https://www.mdpi.com/1999-4923/15/4/1173,
10.1002/advs.202301929,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202301929,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202301929 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202301929,
10.3390/pharmaceutics15041127,200,https://www.mdpi.com/1999-4923/15/4/1127,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15041127 -> https://www.mdpi.com/1999-4923/15/4/1127,
10.1002/smll.202206747,403,https://onlinelibrary.wiley.com/doi/10.1002/smll.202206747,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/smll.202206747 -> https://onlinelibrary.wiley.com/doi/10.1002/smll.202206747,
10.1021/acsbiomedchemau.2c00073,403,https://pubs.acs.org/doi/10.1021/acsbiomedchemau.2c00073,pubs.acs.org,True,1,https://doi.org/10.1021/acsbiomedchemau.2c00073 -> https://pubs.acs.org/doi/10.1021/acsbiomedchemau.2c00073,
10.1016/j.ejpb.2023.04.005,200,https://linkinghub.elsevier.com/retrieve/pii/S0939641123000851,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ejpb.2023.04.005 -> https://linkinghub.elsevier.com/retrieve/pii/S0939641123000851,
10.1016/j.ijpharm.2023.122914,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517323003344,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2023.122914 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517323003344,
10.1371/journal.pbio.3002105,200,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3002105,journals.plos.org,True,1,https://doi.org/10.1371/journal.pbio.3002105 -> https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3002105,
10.1039/d3bm02071a,200,https://pubs.rsc.org/en/content/articlelanding/2024/bm/d3bm02071a,pubs.rsc.org,True,1,https://doi.org/10.1039/d3bm02071a -> https://pubs.rsc.org/en/content/articlelanding/2024/bm/d3bm02071a,
10.1016/j.chemphyslip.2023.105294,200,https://linkinghub.elsevier.com/retrieve/pii/S0009308423000166,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.chemphyslip.2023.105294 -> https://linkinghub.elsevier.com/retrieve/pii/S0009308423000166,
10.1038/s41551-023-01030-4,200,https://www.nature.com/articles/s41551-023-01030-4,nature.com,True,1,https://doi.org/10.1038/s41551-023-01030-4 -> https://www.nature.com/articles/s41551-023-01030-4,
10.3390/pharmaceutics15031009,200,https://www.mdpi.com/1999-4923/15/3/1009,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15031009 -> https://www.mdpi.com/1999-4923/15/3/1009,
10.3390/vaccines11030658,200,https://www.mdpi.com/2076-393X/11/3/658,mdpi.com,True,1,https://doi.org/10.3390/vaccines11030658 -> https://www.mdpi.com/2076-393X/11/3/658,
10.1016/j.jconrel.2023.03.039,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365923002067,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2023.03.039 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365923002067,
10.1016/j.ijpharm.2023.122874,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517323002946,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2023.122874 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517323002946,
10.1016/j.biotechadv.2023.108130,200,https://linkinghub.elsevier.com/retrieve/pii/S073497502300037X,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.biotechadv.2023.108130 -> https://linkinghub.elsevier.com/retrieve/pii/S073497502300037X,
10.1016/j.slasd.2023.03.001,200,https://linkinghub.elsevier.com/retrieve/pii/S2472555223000230,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.slasd.2023.03.001 -> https://linkinghub.elsevier.com/retrieve/pii/S2472555223000230,
10.1039/d3nr03308b,200,https://pubs.rsc.org/en/content/articlelanding/2024/nr/d3nr03308b,pubs.rsc.org,True,1,https://doi.org/10.1039/d3nr03308b -> https://pubs.rsc.org/en/content/articlelanding/2024/nr/d3nr03308b,
10.1016/j.ijpharm.2023.122810,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517323002302,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2023.122810 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517323002302,
10.1016/j.bioactmat.2023.02.016,200,https://linkinghub.elsevier.com/retrieve/pii/S2452199X23000567,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.bioactmat.2023.02.016 -> https://linkinghub.elsevier.com/retrieve/pii/S2452199X23000567,
10.1038/s41587-023-01679-x,200,https://www.nature.com/articles/s41587-023-01679-x,nature.com,True,1,https://doi.org/10.1038/s41587-023-01679-x -> https://www.nature.com/articles/s41587-023-01679-x,
10.1021/acsnano.2c12420,403,https://pubs.acs.org/doi/10.1021/acsnano.2c12420,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.2c12420 -> https://pubs.acs.org/doi/10.1021/acsnano.2c12420,
10.3390/pharmaceutics15020597,200,https://www.mdpi.com/1999-4923/15/2/597,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15020597 -> https://www.mdpi.com/1999-4923/15/2/597,
10.3390/pharmaceutics15020477,200,https://www.mdpi.com/1999-4923/15/2/477,mdpi.com,True,1,https://doi.org/10.3390/pharmaceutics15020477 -> https://www.mdpi.com/1999-4923/15/2/477,
10.1021/jacs.2c12893,403,https://pubs.acs.org/doi/10.1021/jacs.2c12893,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.2c12893 -> https://pubs.acs.org/doi/10.1021/jacs.2c12893,
10.1002/cbic.202200801,403,https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.202200801,chemistry-europe.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/cbic.202200801 -> https://chemistry-europe.onlinelibrary.wiley.com/doi/10.1002/cbic.202200801,
10.1016/j.ymthe.2023.02.009,200,https://linkinghub.elsevier.com/retrieve/pii/S1525001623000722,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ymthe.2023.02.009 -> https://linkinghub.elsevier.com/retrieve/pii/S1525001623000722,
10.3791/64810,202,https://app.jove.com/t/64810,app.jove.com,True,1,https://doi.org/10.3791/64810 -> https://app.jove.com/t/64810,
10.1002/advs.202300188,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202300188,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202300188 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202300188,
10.3389/fimmu.2023.1129296,200,https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1129296/full,frontiersin.org,True,1,https://doi.org/10.3389/fimmu.2023.1129296 -> https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2023.1129296/full,
10.1002/adhm.202203033,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202203033,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.202203033 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202203033,
10.1002/adhm.202202590,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202202590,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adhm.202202590 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/adhm.202202590,
10.1002/adma.202209624,403,https://onlinelibrary.wiley.com/doi/10.1002/adma.202209624,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/adma.202209624 -> https://onlinelibrary.wiley.com/doi/10.1002/adma.202209624,
10.3390/ijms24032700,200,https://www.mdpi.com/1422-0067/24/3/2700,mdpi.com,True,1,https://doi.org/10.3390/ijms24032700 -> https://www.mdpi.com/1422-0067/24/3/2700,
10.1126/sciadv.ade1444,403,https://www.science.org/doi/10.1126/sciadv.ade1444,science.org,True,1,https://doi.org/10.1126/sciadv.ade1444 -> https://www.science.org/doi/10.1126/sciadv.ade1444,
10.1021/jacs.2c10670,403,https://pubs.acs.org/doi/10.1021/jacs.2c10670,pubs.acs.org,True,1,https://doi.org/10.1021/jacs.2c10670 -> https://pubs.acs.org/doi/10.1021/jacs.2c10670,
10.1002/smll.202206968,403,https://onlinelibrary.wiley.com/doi/10.1002/smll.202206968,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/smll.202206968 -> https://onlinelibrary.wiley.com/doi/10.1002/smll.202206968,
10.1007/s00249-023-01633-4,200,https://link.springer.com/article/10.1007/s00249-023-01633-4,link.springer.com,True,1,https://doi.org/10.1007/s00249-023-01633-4 -> https://link.springer.com/article/10.1007/s00249-023-01633-4,
10.1016/j.apsb.2023.01.010,200,https://linkinghub.elsevier.com/retrieve/pii/S2211383523000102,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.apsb.2023.01.010 -> https://linkinghub.elsevier.com/retrieve/pii/S2211383523000102,
10.1021/acs.jpcb.2c07671,403,https://pubs.acs.org/doi/10.1021/acs.jpcb.2c07671,pubs.acs.org,True,1,https://doi.org/10.1021/acs.jpcb.2c07671 -> https://pubs.acs.org/doi/10.1021/acs.jpcb.2c07671,
10.1080/17425247.2023.2162876,403,https://www.tandfonline.com/doi/full/10.1080/17425247.2023.2162876,tandfonline.com,True,1,https://doi.org/10.1080/17425247.2023.2162876 -> https://www.tandfonline.com/doi/full/10.1080/17425247.2023.2162876,
10.1101/2022.12.22.521490,403,https://www.biorxiv.org/lookup/doi/10.1101/2022.12.22.521490,biorxiv.org,True,1,https://doi.org/10.1101/2022.12.22.521490 -> https://www.biorxiv.org/lookup/doi/10.1101/2022.12.22.521490,
10.1021/acsnano.2c06213,403,https://pubs.acs.org/doi/10.1021/acsnano.2c06213,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.2c06213 -> https://pubs.acs.org/doi/10.1021/acsnano.2c06213,
10.1126/sciadv.abq3500,403,https://www.science.org/doi/10.1126/sciadv.abq3500,science.org,True,1,https://doi.org/10.1126/sciadv.abq3500 -> https://www.science.org/doi/10.1126/sciadv.abq3500,
10.1016/j.ijpharm.2022.122565,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517322011206,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2022.122565 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517322011206,
10.1038/s41467-022-35637-z,200,https://www.nature.com/articles/s41467-022-35637-z,nature.com,True,1,https://doi.org/10.1038/s41467-022-35637-z -> https://www.nature.com/articles/s41467-022-35637-z,
10.1016/j.bmc.2022.117135,200,https://linkinghub.elsevier.com/retrieve/pii/S0968089622005284,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.bmc.2022.117135 -> https://linkinghub.elsevier.com/retrieve/pii/S0968089622005284,
10.1038/s41598-022-25737-7,200,https://www.nature.com/articles/s41598-022-25737-7,nature.com,True,1,https://doi.org/10.1038/s41598-022-25737-7 -> https://www.nature.com/articles/s41598-022-25737-7,
10.1021/acs.nanolett.2c03741,403,https://pubs.acs.org/doi/10.1021/acs.nanolett.2c03741,pubs.acs.org,True,1,https://doi.org/10.1021/acs.nanolett.2c03741 -> https://pubs.acs.org/doi/10.1021/acs.nanolett.2c03741,
10.1080/17425247.2023.2153832,403,https://www.tandfonline.com/doi/full/10.1080/17425247.2023.2153832,tandfonline.com,True,1,https://doi.org/10.1080/17425247.2023.2153832 -> https://www.tandfonline.com/doi/full/10.1080/17425247.2023.2153832,
10.1007/s11095-022-03460-2,200,https://link.springer.com/article/10.1007/s11095-022-03460-2,link.springer.com,True,1,https://doi.org/10.1007/s11095-022-03460-2 -> https://link.springer.com/article/10.1007/s11095-022-03460-2,
10.3389/fmolb.2022.1042720,200,https://www.frontiersin.org/journals/molecular-biosciences/articles/10.3389/fmolb.2022.1042720/full,frontiersin.org,True,1,https://doi.org/10.3389/fmolb.2022.1042720 -> https://www.frontiersin.org/journals/molecular-biosciences/articles/10.3389/fmolb.2022.1042720/full,
10.1016/j.ijpharm.2022.122489,200,https://linkinghub.elsevier.com/retrieve/pii/S0378517322010444,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.ijpharm.2022.122489 -> https://linkinghub.elsevier.com/retrieve/pii/S0378517322010444,
10.1002/advs.202205532,403,https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202205532,advanced.onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/advs.202205532 -> https://advanced.onlinelibrary.wiley.com/doi/10.1002/advs.202205532,
10.1016/j.jcis.2022.11.141,200,https://linkinghub.elsevier.com/retrieve/pii/S0021979722021257,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jcis.2022.11.141 -> https://linkinghub.elsevier.com/retrieve/pii/S0021979722021257,
10.1021/acsnano.2c04829,403,https://pubs.acs.org/doi/10.1021/acsnano.2c04829,pubs.acs.org,True,1,https://doi.org/10.1021/acsnano.2c04829 -> https://pubs.acs.org/doi/10.1021/acsnano.2c04829,
10.1080/17425247.2022.2144827,403,https://www.tandfonline.com/doi/full/10.1080/17425247.2022.2144827,tandfonline.com,True,1,https://doi.org/10.1080/17425247.2022.2144827 -> https://www.tandfonline.com/doi/full/10.1080/17425247.2022.2144827,
10.1016/j.jconrel.2022.11.037,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365922007829,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2022.11.037 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365922007829,
10.1016/j.jconrel.2022.11.036,200,https://linkinghub.elsevier.com/retrieve/pii/S0168365922007817,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.jconrel.2022.11.036 -> https://linkinghub.elsevier.com/retrieve/pii/S0168365922007817,
10.1039/d3tb00303e,200,https://pubs.rsc.org/en/content/articlelanding/2023/tb/d3tb00303e,pubs.rsc.org,True,1,https://doi.org/10.1039/d3tb00303e -> https://pubs.rsc.org/en/content/articlelanding/2023/tb/d3tb00303e,
10.1002/smsc.202200071,403,https://onlinelibrary.wiley.com/doi/10.1002/smsc.202200071,onlinelibrary.wiley.com,True,1,https://doi.org/10.1002/smsc.202200071 -> https://onlinelibrary.wiley.com/doi/10.1002/smsc.202200071,
10.1039/d3nr00987d,200,https://pubs.rsc.org/en/content/articlelanding/2023/nr/d3nr00987d,pubs.rsc.org,True,1,https://doi.org/10.1039/d3nr00987d -> https://pubs.rsc.org/en/content/articlelanding/2023/nr/d3nr00987d,
10.1021/acs.langmuir.2c01492,403,https://pubs.acs.org/doi/10.1021/acs.langmuir.2c01492,pubs.acs.org,True,1,https://doi.org/10.1021/acs.langmuir.2c01492 -> https://pubs.acs.org/doi/10.1021/acs.langmuir.2c01492,
10.3390/cancers14215179,200,https://www.mdpi.com/2072-6694/14/21/5179,mdpi.com,True,1,https://doi.org/10.3390/cancers14215179 -> https://www.mdpi.com/2072-6694/14/21/5179,
10.1016/j.xphs.2022.11.001,200,https://linkinghub.elsevier.com/retrieve/pii/S0022354922005147,linkinghub.elsevier.com,True,1,https://doi.org/10.1016/j.xphs.2022.11.001 -> https://linkinghub.elsevier.com/retrieve/pii/S0022354922005147,
